Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
8a4941d0-c22f-3a7a-8ba8-ec834174b91c,8f4c7f2e-9cb7-3b3f-8906-e1b568c3431c,Veda284 Bergnaum523,F,GENERAL PRACTICE,1811 BETHLEHEM PIKE,FLOURTOWN,PA,19031-1111,40.1052,-75.20688299999999,33
1ddcecd8-7a09-37f1-bb9c-5c8eb1df34e9,0bb21b03-b6eb-3ac8-b650-68862d2baec3,Margaretta466 Blanda868,F,GENERAL PRACTICE,230 S BROAD ST,PHILADELPHIA,PA,19102-4107,40.009376,-75.133346,70
b9a36ded-9cb0-37b7-84f6-33dd95ebb6ff,38013b2e-3abc-3091-ad24-4a1f10877e41,Tessa832 Cassin499,F,GENERAL PRACTICE,8401 ROOSEVELT BLVD,PHILADELPHIA,PA,19152-2034,40.009376,-75.133346,67
3e323a03-e08a-33d8-bb4a-6c52c48fbf29,539b841d-d40f-323c-9f19-eecc6fe4f06d,Vaughn909 Larkin917,M,GENERAL PRACTICE,822 MONTGOMERY AVE,NARBERTH,PA,19072-1937,40.007677,-75.263451,429
432017d3-47dd-3077-9cd8-d775f58f081a,e87b17bd-03ef-3d26-9086-d0a041b8c6fc,Santiago500 Robles531,M,GENERAL PRACTICE,9501 ROOSEVELT BLVD,PHILADELPHIA,PA,19114-1026,40.009376,-75.133346,84
404bdffe-f661-3113-9beb-301ac5c24e1a,dc997961-d732-3b41-9e35-6bdb16125be6,Cody889 O'Conner199,M,GENERAL PRACTICE,857 MONTGOMERY AVE,NARBERTH,PA,19072-1541,40.007677,-75.263451,141
439d6628-3dce-3432-a552-e5ff47de8706,e9a701a4-88ab-3045-afb7-2ce24cd259d1,Francisca486 Marín855,F,GENERAL PRACTICE,1420 WALNUT ST,PHILADELPHIA,PA,19102-4005,40.009376,-75.133346,65
0d78138c-4077-3066-82f4-79cbf6a1ae40,51374a50-5a30-360f-9a9f-9359f593f013,Verline727 Reynolds644,F,GENERAL PRACTICE,261 OLD YORK RD,JENKINTOWN,PA,19046-3710,40.096266,-75.129632,68
1195ee83-7ffd-370b-b01a-12c60bc43829,62c1cbe0-5c83-3cd5-b3df-25c350afab1b,Rea30 Schulist381,F,GENERAL PRACTICE,56 W EAGLE RD,HAVERTOWN,PA,19083-1447,39.986667,-75.27147,48
4696d997-7470-3c22-812f-1410f5b84860,3b700e30-cfe7-31fa-85ec-4aa80d5bab8e,Stephan15 Rohan584,M,GENERAL PRACTICE,101 GREENWOOD AVE,JENKINTOWN,PA,19046-2603,40.096266,-75.129632,31
b9c2e763-11db-3296-bb52-c88149bc09ef,e05f9cb2-9a68-3d51-8993-66050ab0dacd,Fidel864 Daniel959,M,GENERAL PRACTICE,916 MONTGOMERY AVE,NARBERTH,PA,19072-1913,40.007677,-75.263451,79
4faaae1f-baa9-30e9-80c4-bedf5ccd5808,b7bc131a-f53d-3b41-ab99-88d248b84976,Milford485 Nolan344,M,GENERAL PRACTICE,840 WALNUT ST,PHILADELPHIA,PA,19107-5109,40.009376,-75.133346,38
567bde31-39c6-398a-ad0e-17cb4a268493,86c7a601-bd21-3918-9545-9aa9d88a85b6,María José279 Gonzales379,F,GENERAL PRACTICE,123 CHESTNUT ST,PHILADELPHIA,PA,19106-3051,40.009376,-75.133346,75
c57b843f-0f01-3e8a-97ce-f17e95217cf2,37a12a90-4be5-3eb8-af3b-b99a9416880b,William805 Rau926,M,GENERAL PRACTICE,8600 W CHESTER PIKE,UPPER DARBY,PA,19082-2629,39.963735,-75.252615,295
5fe02707-23eb-35b3-839a-8867b0bc6027,d5534c48-fbf8-332e-acaf-fd45c66c2ab7,Silvia880 Gastélum330,F,GENERAL PRACTICE,1919 CHESTNUT ST,PHILADELPHIA,PA,19103-3456,40.009376,-75.133346,137
6e2442b3-a54b-326e-901c-40d7c322da14,ead77495-47a5-36a7-a529-744a3d6145af,Deshawn686 Leffler128,M,GENERAL PRACTICE,1108 E WILLOW GROVE AVE,WYNDMOOR,PA,19038-7663,40.085619,-75.1941,30
8d706083-161e-3286-bd59-ec516c045952,1f05f8d7-e5c4-3fcb-9437-368a3e2e2519,Deeanna316 Torphy630,F,GENERAL PRACTICE,3300 GRANT ACADEMY,PHILADELPHIA,PA,19114,40.009376,-75.133346,95
c88a19b9-b51b-3e5a-a5cf-b371f4a855c0,aff2c208-083b-35a1-b526-753caf375325,Charissa38 Schmidt332,F,GENERAL PRACTICE,1800 JFK BLVD,PHILADELPHIA,PA,19103-7437,40.009376,-75.133346,33
9cefd0e3-66cb-396b-9a02-4b573721cdf7,14d62682-8717-3560-a7cc-27a0e55691d8,Kieth891 Schaden604,M,GENERAL PRACTICE,145 N NARBERTH AVE,NARBERTH,PA,19072-1923,40.007677,-75.263451,94
75aefe2c-ae3c-38af-b492-68f108682664,d00257d9-e6ca-3985-867e-980776eb4b61,Rafaela464 Windler79,F,GENERAL PRACTICE,2001 DELMAR DR,FOLCROFT,PA,19032-1603,39.888192,-75.276032,942
4399d83d-7b31-3579-b3c5-2c0197cb8d96,774145c5-295e-375c-aa6a-6bc77b2290b6,Adalberto916 Doyle959,M,GENERAL PRACTICE,2305 N BROAD ST,PHILADELPHIA,PA,19132-4504,40.009376,-75.133346,126
08397dce-05a9-3e52-9086-774168a22a32,3414b0cf-2871-3ed9-9df4-d605a8bdd24f,Sabina296 Waelchi213,F,GENERAL PRACTICE,2514 N BROAD ST,PHILADELPHIA,PA,19132-4013,40.009376,-75.133346,36
fca17f84-d4f9-3c4a-a9c7-3ae1a78cf37d,3fca175f-10b9-3f85-84dc-2f327f60ae90,Wyatt967 Kohler843,M,GENERAL PRACTICE,255 S 17TH ST,PHILADELPHIA,PA,19103-6217,40.009376,-75.133346,43
3bb249c7-6fd1-3022-a33e-7ddfca6f9b1f,e19846da-5ed2-3a9c-a01d-42ae07a56f5b,Felisa186 Rice937,F,GENERAL PRACTICE,5050 FAIRWAY RD,DREXEL HILL,PA,19026-4506,39.949501,-75.30388,30
6a5d8504-450c-315b-8a60-e57f323041ce,7b4b6b7e-2de0-33e1-97e7-bd980448346f,Jayson808 Little434,M,GENERAL PRACTICE,1337 COTTMAN AVE,PHILADELPHIA,PA,19111-3728,40.009376,-75.133346,29
2fc65597-4697-377a-9239-8fafc767fbe7,13abde25-476c-3b6c-9a21-00ec48e8132d,Deon400 Marks830,M,GENERAL PRACTICE,8200 FLOURTOWN AVE,WYNDMOOR,PA,19038-7969,40.085619,-75.1941,341
900e8313-e55b-3a2b-ba30-39c7803a8d46,bade863f-14ac-3c60-bbe2-5140b8702c04,Allan198 O'Conner199,M,GENERAL PRACTICE,2428 S BROAD ST,PHILADELPHIA,PA,19145-4418,40.009376,-75.133346,127
1debfdf0-47a3-3398-af25-af153202e035,a76f4354-5d05-3078-9c57-6fabd3e7df70,Kerry175 Wuckert783,F,GENERAL PRACTICE,822 MONTGOMERY AVE,NARBERTH,PA,19072-1948,40.007677,-75.263451,79
a33944c1-23fd-301e-9ad2-532a0eb215ae,649612ad-30ba-3b71-b33a-9d0eebfcc4ca,Veronique514 Bauch723,F,GENERAL PRACTICE,822 MONTGOMERY AVE,NARBERTH,PA,19072-1948,40.007677,-75.263451,347
c292c7aa-7a89-3d91-ac6f-481dd5f273c8,8cbaae48-e3fa-305e-a31b-c65fc7fab9be,Sebrina910 VonRueden376,F,GENERAL PRACTICE,1650 HUNTINGDON PIKE,MEADOWBROOK,PA,19046-8009,40.082222,-75.08981,45
f91a6105-aff3-37ea-a8a1-592ac09c1a21,99592b28-245e-3425-950f-fe864a10ae68,Miguel Ángel46 Preciado125,M,GENERAL PRACTICE,5008 BALTIMORE AVE,PHILADELPHIA,PA,19143-4271,40.009376,-75.133346,67
454d982a-e3ee-3115-9fed-d6f081006725,5727bb32-27ca-3b74-b795-09250ece7864,Prince887 Thiel172,M,GENERAL PRACTICE,301 S 8TH ST,PHILADELPHIA,PA,19106-4017,40.009376,-75.133346,42
18dfac3b-c7ee-31b8-8ca8-eddf4fee548e,ced31281-deb4-3594-ac4c-00913aedc85b,Tad831 Murazik203,M,GENERAL PRACTICE,207 N BROAD ST,PHILADELPHIA,PA,19107-1500,40.009376,-75.133346,52
f038caec-d39f-317d-b267-d2d99070f16d,d07372c8-ee1c-3468-b0c4-a6e2c676f106,Antione404 Wiza601,M,GENERAL PRACTICE,7140 GERMANTOWN AVE,PHILADELPHIA,PA,19119-1843,40.009376,-75.133346,33
36ead1d9-ab79-324d-8969-322f456923c9,6423573a-afed-3996-9e63-8aea07415996,Delfina519 Schiller186,F,GENERAL PRACTICE,1841 S BROAD ST,PHILADELPHIA,PA,19148-2115,40.009376,-75.133346,55
36af8c38-b24e-3532-a390-cf34f85d70db,2c6e053c-fa2f-3959-b68b-9e7818718406,Ivan258 Price929,M,GENERAL PRACTICE,933 SPRING ST,PHILADELPHIA,PA,19107-1815,40.009376,-75.133346,157
030de982-44cc-337c-b691-4aa2e16a85fe,3051b659-df74-3021-ab58-aeb6cbef6746,Merri201 Hamill307,F,GENERAL PRACTICE,711 BETHLEHEM PIKE,ERDENHEIM,PA,19038-8114,40.085619,-75.1941,84
147d02cf-7fe5-364b-a5a2-cf394fe61fbb,f4c74e36-bb20-3946-8749-616b2a194173,Kristopher775 Ondricka197,M,GENERAL PRACTICE,3998 RED LION RD,PHILADELPHIA,PA,19114-1441,40.009376,-75.133346,60
cc8973cc-0043-3c35-ba54-90b2fdc01518,b6430969-8bec-3709-9bc2-3e218ab6672d,Angelo118 Morar593,F,GENERAL PRACTICE,512 W AVE,JENKINTOWN,PA,19046-2725,40.096266,-75.129632,40
753057f9-c858-3847-8587-eb76638bf479,dabb98c4-069f-3074-9015-54feef345221,Irwin931 Douglas31,M,GENERAL PRACTICE,1648 HUNTINGDON PIKE,MEADOWBROOK,PA,19046-8001,40.082222,-75.08981,49
a630ba7c-eb07-3427-a1ac-ad19140a1ae0,6750f207-9cf8-398d-83dd-8617619b6f7a,Arnette709 Aufderhar910,F,GENERAL PRACTICE,1622 NAUDAIN ST,PHILADELPHIA,PA,19146-1521,40.009376,-75.133346,32
474822a1-fa8a-3ff3-b938-9e4761ce968a,ce3c8cd1-a183-3bb2-b0ca-7e24a7ee1a7e,Verda448 Ziemann98,F,GENERAL PRACTICE,25 WASHINGTON LN,WYNCOTE,PA,19095-1403,40.091506,-75.146279,102
16017cef-d004-3495-b8a1-2d43f36d0a70,01ef6852-2ba8-316c-a633-e8bb3b61e0fc,Benton624 Wolf938,M,GENERAL PRACTICE,3260 TILLMAN DR,BENSALEM,PA,19020-2058,40.086492,-74.94453399999998,82
253a99a0-151d-3066-a844-9f73ef6eeacb,71bfd4a3-449a-34cf-9892-2042206762a7,Eleni953 Rohan584,F,GENERAL PRACTICE,8200 FLOURTOWN AVE,WYNDMOOR,PA,19038-7970,40.085619,-75.1941,279
98052d02-3d49-311d-8c12-c979f60cc871,f76f2d6a-0920-36c8-b275-c801cefddb62,Phillip440 Parker433,M,GENERAL PRACTICE,915 MONTGOMERY AVE,PENN VALLEY,PA,19072-1550,40.007677,-75.263452,28
199ca359-45fd-3b59-ad5a-07c0a5f9ce00,011cd660-4200-3a61-b7cc-ed04ebf88f15,Page791 Lakin515,F,GENERAL PRACTICE,2130 PINE ST,PHILADELPHIA,PA,19103-6535,40.009376,-75.133346,67
9f3de972-3ee1-389a-8ea9-2f9e3004a4e4,d43b2bd7-eeaa-3c66-bfc0-c2799e430402,Mee229 Gislason620,F,GENERAL PRACTICE,2 FRANKLIN TOWN BLVD,PHILADELPHIA,PA,19103-1238,40.009376,-75.133346,42
48df2b7b-601e-3ab2-8d97-4f559ab7d8da,22248f1c-6d40-3ddf-9067-f8197419f0cc,Edra310 Maggio310,F,GENERAL PRACTICE,2301 S BROAD ST,PHILADELPHIA,PA,19148-3542,40.009376,-75.133346,80
4a514baf-61f3-3a4b-a26d-0d103854fe92,135a863e-98b6-3a7f-b077-bcf5d27a1b97,María Luisa888 Segura601,F,GENERAL PRACTICE,4641 ROOSEVELT BLVD,PHILADELPHIA,PA,19124-2343,40.009376,-75.133346,65
e282dd7a-4cac-3bad-9e32-c84db60c3226,7de2e463-ed17-3b4f-ad3c-bbaed5f797a1,Arlie183 Greenholt190,M,GENERAL PRACTICE,1600 S 28TH ST,PHILA,PA,19145-1202,40.009376,-75.133346,56
12e3c06f-2bb6-394c-9243-43d0df750a1d,1ecf358a-655c-3cb9-a8dc-c64819dc696c,Donnell534 Wisoky380,M,GENERAL PRACTICE,801 CHARETTE RD,PHILADELPHIA,PA,19115-3503,40.009376,-75.133346,43
ed480101-1994-308c-afba-93b0b3ed12f2,5a9aabad-47c5-3960-b9d7-77b0fb409020,Nicolette397 Gusikowski974,F,GENERAL PRACTICE,515 HUNTINGDON PIKE,ROCKLEDGE,PA,19046-4451,40.082221999999994,-75.08981,264
6ae07d82-3d1f-34bb-b92d-86ff5c9c6112,cc475393-1130-3f65-912f-e94468e4d9e9,Travis723 Marvin195,M,GENERAL PRACTICE,1650 HUNTINGDON PIKE,MEADOWBROOK,PA,19046-8095,40.082222,-75.08981,42
b5509a88-0fa2-3ec2-a024-764dd05be295,a5a5b475-b84b-3f52-98c1-0ee5d4a56000,Miquel905 Reichel38,M,GENERAL PRACTICE,501 S 54TH ST,PHILADELPHIA,PA,19143-1900,40.009376,-75.133346,30
9a4b50b0-bda2-3601-a1da-2b7bfd0b53c3,dc5dfb1e-c4b1-3bea-be14-7c480cf18be5,Harrison106 Kemmer137,M,GENERAL PRACTICE,100 E LEHIGH AVE,PHILADELPHIA,PA,19125-1012,40.009376,-75.133346,37
3c703859-9827-3328-a984-35214cc2bf95,566f4e21-580d-3682-ba91-07e1cb96fb55,Katheryn92 Kshlerin58,F,GENERAL PRACTICE,826 BUSTLETON PIKE,FEASTERVILLE,PA,19053-6002,40.154001,-74.991563,57
a3be0ce1-d3e3-3257-8d25-12c5a60218fb,6860f2b1-655c-3e42-aa6a-fdd07eac1eeb,Francisco472 Carroll471,M,GENERAL PRACTICE,600 E CATHEDRAL RD,PHILADELPHIA,PA,19128-1999,40.009376,-75.133346,37
d2648f1d-de4a-31d7-a2b8-7ccb1ce9a89d,d4c557d9-f72a-36cc-9823-a1036f2de0f1,Herma433 Rath779,F,GENERAL PRACTICE,3554 HULMEVILLE RD,BENSALEM,PA,19020-4366,40.086492,-74.94453399999998,28
04fdc0de-833c-3f64-8859-f428bf30217e,f1579867-7d7d-3a0b-bfec-b429aee08616,Norah104 Collins926,F,GENERAL PRACTICE,1718 WELSH RD,PHILADELPHIA,PA,19115-4213,40.009376,-75.133346,51
07fdb65d-d41e-3858-8aab-26aab687f683,8dda01cd-6018-359e-bb06-f2e51ef40ad7,Catherine271 Hermiston71,F,GENERAL PRACTICE,4000 GYPSY LN,PHILADELPHIA,PA,19129-5449,40.009376,-75.133346,49
24394ae4-6372-389c-a55f-5cc7d03482df,8ec22327-8c5d-33d9-a93b-0019b1c01ce1,Deon400 Christiansen251,M,GENERAL PRACTICE,5735 RIDGE AVE,PHILADELPHIA,PA,19128-1746,40.009376,-75.133346,32
d0bb8a97-522a-3c2d-81a6-003e0a1f3b2d,fc62bebd-7a56-3bf9-965d-a2fb8e1aee92,Bennie663 Schoen8,M,GENERAL PRACTICE,1500 LANSDOWNE AVE,DARBY,PA,19023-1200,39.920953000000004,-75.261082,48
0a7b0873-5242-3e09-b9ba-8dcb00c2f29f,8920eb22-1f87-398c-ab53-e769e3ae2c3f,Heriberto162 Franecki195,M,GENERAL PRACTICE,272 N LANSDOWNE AVE,LANSDOWNE,PA,19050-1143,39.940758,-75.276031,119
774dd72b-924d-3cfb-b96e-44f2ed33583c,18fc5d42-fd9b-39ea-820c-23a638f463ee,Mariana775 Arguello39,F,GENERAL PRACTICE,8815 GERMANTOWN AVE,PHILADELPHIA,PA,19118-2722,40.009376,-75.133346,34
9e61bc80-6860-3355-9381-80822efe28e5,37fc359f-2e4d-39f1-ac54-488cf10caf49,Enrique929 Gutiérrez115,M,GENERAL PRACTICE,235 N BROAD ST,PHILADELPHIA,PA,19107-1511,40.009376,-75.133346,56
cbc72c1b-71a8-39a2-85ba-533afba9f572,856681aa-6524-3831-9f39-b4eaf6d25620,Jerome176 Ledner144,M,GENERAL PRACTICE,8001 ROOSEVELT BLVD,PHILADELPHIA,PA,19152-3010,40.009376,-75.133346,28
082f3aae-5e17-393e-a608-f6bc9e6a94cb,5c98d3b6-9b73-30d6-b858-77bda0cbbc28,Jed345 Armstrong51,M,GENERAL PRACTICE,8200 FLOURTOWN AVE,WYNDMOOR,PA,19038-7969,40.085619,-75.1941,149
4e1a1373-45e8-3381-a7a6-1402f6980de9,0cd26043-7821-30a0-a61d-a2c0229f800b,Irvin970 Watsica258,M,GENERAL PRACTICE,7927 FAIRFIELD ST,PHILADELPHIA,PA,19152-3406,40.009376,-75.133346,58
10a48491-0f1d-3331-b3d0-7490eac4796c,9778f377-dc20-3489-b905-ebadc7151701,Tomeka87 Bednar518,F,GENERAL PRACTICE,3945 CHESTNUT ST,PHILADELPHIA,PA,19104-3621,40.009376,-75.133346,24
4391a94f-bb1d-36fc-8561-b71dbac96250,7acfdc3f-b7ef-39a6-8346-4ca963c56b74,Blake449 Roob72,M,GENERAL PRACTICE,29 GLENDALE RD,UPPER DARBY,PA,19082-2580,39.963735,-75.252615,42
b033ecba-4a45-3882-8046-95965767e4c2,937f2b18-e3f2-3273-8832-fc7a48a37b0d,Bret7 Langworth352,M,GENERAL PRACTICE,6787 MARKET ST,UPPER DARBY,PA,19082-1848,39.963735,-75.252615,147
a036baaf-6a33-37b4-9cea-d4b5226120ce,de68021f-9f73-39f1-a57c-473d99ece925,Chelsea317 O'Reilly797,F,GENERAL PRACTICE,6100 W JEFFERSON ST,PHILADELPHIA,PA,19151-3901,40.009376,-75.133346,34
2f07990b-33fa-3402-8fab-02bb0a5393de,d741d0ce-5881-3791-99f3-e4b466111fd7,Dick869 Pouros728,M,GENERAL PRACTICE,7901 BUSTLETON AVE,PHILADELPHIA,PA,19152-3329,40.009376,-75.133346,92
5f0444c6-4d02-39ba-84e4-72d31ba206b6,89dd5205-3fb3-3140-b3cb-6d6eb00b6af7,Antonio44 Beatty507,M,GENERAL PRACTICE,8200 FLOURTOWN AVE,WYNDMOOR,PA,19038-7969,40.085619,-75.1941,246
2836cc2a-e53b-3894-bd50-7c8d111809d9,e7197c5d-6add-32e7-8ec3-6728a5f4e53e,Milton509 Bosco882,M,GENERAL PRACTICE,235 N BROAD ST,PHILADELPHIA,PA,19107-1555,40.009376,-75.133346,91
c6181a60-dedc-335f-bf41-de8ef1db5b1a,9cd63ba6-30d0-37df-b5db-afd170ac5698,Santa373 Heidenreich818,F,GENERAL PRACTICE,1650 HUNTINGDON PIKE,MEADOWBROOK,PA,19046-8003,40.082222,-75.08981,33
4f033d41-6189-30b3-8028-737724ff3292,e9bbd3f7-095c-371b-b80a-ae6706824f31,Tammy740 Grimes165,F,GENERAL PRACTICE,23 N LANSDOWNE AVE,LANSDOWNE,PA,19050-2254,39.940758,-75.276031,64
d0e3a50b-cead-39a6-9c18-a36f38f234e5,020bd349-9177-3d50-bc57-35f4cc6f2bfb,Julie245 McKenzie376,F,GENERAL PRACTICE,325 E ST RD,FEASTERVILLE,PA,19053-7711,40.154001,-74.991563,257
525e0d86-32d0-3f5c-bc92-acdbb4b1d731,1be975a9-2dcb-32eb-85b6-7c2569cf6bff,Jenny686 Murray856,F,GENERAL PRACTICE,841 GARRETT RD,UPPER DARBY,PA,19082-4717,39.963735,-75.252615,205
55cfa816-261f-3c06-bc6a-4cd1250eeea5,2c68faa0-f0f0-372d-9059-8b1eeac8c6af,Jaime666 Rodríquez611,M,GENERAL PRACTICE,840 WALNUT ST,PHILADELPHIA,PA,19107-5109,40.009376,-75.133346,51
2b7125db-5942-35c2-acd4-4ac07229e3ef,b13b2cd9-3d6d-30a7-a2c8-bafcd3aa2e0d,Ernie189 Bogisich202,M,GENERAL PRACTICE,3998 RED LION RD,PHILADELPHIA,PA,19114-1441,40.009376,-75.133346,57
cfdcb3fc-978e-3598-8764-4333463c5b51,38207360-2975-3716-a0c8-3d61939e5929,Aracely711 Strosin214,F,GENERAL PRACTICE,8400 BUSTLETON AVE,PHILADELPHIA,PA,19152-1918,40.009376,-75.133346,30
82735229-87bc-30a7-8d8a-b644e37dff53,330bd52f-0ef9-350c-ae06-be0f4d15ba06,José María211 Gallardo890,M,GENERAL PRACTICE,1601 WALNUT ST,PHILADELPHIA,PA,19102-2903,40.009376,-75.133346,50
622c69b3-cbb3-33e6-a11b-7a0b5e995252,f6be6c7e-ba53-3ff1-b6ca-4704c0fa623e,Linnea167 Watsica258,F,GENERAL PRACTICE,2741 ST RD,BENSALEM,PA,19020-2810,40.086492,-74.94453399999998,71
708e778b-e157-30db-a26f-2dfa1c933ab1,0e5c5029-e9e4-3005-853b-781e945e7efd,Beau391 Ruecker817,M,GENERAL PRACTICE,1335 W TABOR RD,PHILADELPHIA,PA,19141-3039,40.009376,-75.133346,39
4605fd29-a13c-3a20-9115-4c60b82d3764,f586c305-e6df-3c3d-a330-faf1747dc7be,Mac103 Torp761,M,GENERAL PRACTICE,5000 BENSALEM BLVD,BENSALEM,PA,19020-4043,40.086492,-74.94453399999998,60
427726cd-6251-315a-8f74-d82a6a78b556,7e985892-0d5d-391a-b0ec-86d7b7379f9b,Verlene883 Nader710,F,GENERAL PRACTICE,1650 HUNTINGDON PIKE,MEADOWBROOK,PA,19046-8005,40.082222,-75.08981,28
91903ab0-49d3-3c35-9cc4-0acf3bc7b0e3,50803234-43ce-3b9a-a729-5c17594b4d45,Gregg522 Orn563,M,GENERAL PRACTICE,3143 KNIGHTS RD,BENSALEM,PA,19020-2801,40.086492,-74.94453399999998,150
e2f621d7-c049-3ca3-8830-c7e0376d1c55,c273a590-8a4b-32f2-b8b2-89234a891fc0,Rubén780 Curiel392,M,GENERAL PRACTICE,10101 ACADEMY RD,PHILADELPHIA,PA,19114-1120,40.009376,-75.133346,91
a28b4cbe-4522-3e62-af35-a8746281e31d,a2ec599f-f508-3350-b1ce-3f85d609c910,Hayden835 Roberts511,M,GENERAL PRACTICE,1648 HUNTINGDON PIKE,MEADOWBROOK,PA,19046-8001,40.082222,-75.08981,59
7fc2fa90-2464-39d7-8376-c59aabe00c06,0e9da11a-2ba4-3a39-9f07-cf5f69211f80,Danette111 Mohr916,F,GENERAL PRACTICE,1950 ST RD,BENSALEM,PA,19020-3751,40.086492,-74.94453399999998,80
87e75e8f-970f-3ba0-8bf1-73e82ea4b2ad,a4c3f72b-e135-315d-bd56-336486f69b28,María842 Lomeli256,F,GENERAL PRACTICE,822 MONTGOMERY AVE,NARBERTH,PA,19072-1948,40.007677,-75.263451,34
3ab79b65-5faf-305c-bf2d-0e90298b0390,46adc751-b40e-3782-a4d7-b5e63e04b52a,Ariadna374 Perea353,F,GENERAL PRACTICE,9892 BUSTLETON AVE,PHILADELPHIA,PA,19115-2138,40.009376,-75.133346,42
559be994-8212-3972-beac-a29975325877,d18a0df8-51e8-347c-8e87-6404574ab317,Lemuel304 Kuhic920,M,GENERAL PRACTICE,2440 BRISTOL RD,BENSALEM,PA,19020-6002,40.086492,-74.94453399999998,40
a47bf371-bdf1-30bd-a6b1-d6f61d16724d,2457310f-0cf3-3af2-83f4-4c0124f152ce,Jason347 Lehner980,M,GENERAL PRACTICE,8003 W CHESTER PIKE,UPPER DARBY,PA,19082-1317,39.963735,-75.252615,158
8d54c25c-aa5e-3a9a-8ad1-215a88d471c9,8ca9de65-b885-35fe-805c-ab215de8063d,Bradford382 Franecki195,M,GENERAL PRACTICE,1349 CHESTER PIKE,SHARON HILL,PA,19079-2103,39.907433000000005,-75.267787,155
cc5a758e-03c0-3444-be15-eaeddbb61f6e,0e9a4dde-14be-3a94-bbee-a5fabd0c53e6,Devona405 Walsh511,F,GENERAL PRACTICE,828 SNYDER AVE,PHILADELPHIA,PA,19148-2310,40.009376,-75.133346,37
f959fbaf-69a3-392c-84d3-83b7d25a1430,1faf34d2-8fcf-350f-ab68-9f2bd2de4291,Jennie425 Green467,F,GENERAL PRACTICE,1100 WALNUT ST,PHILADELPHIA,PA,19107-5563,40.009376,-75.133346,90
70684177-35be-37e7-b705-c3a7c9523194,856daca0-1d5f-39f8-aaf0-52b901e3a41d,Tanya49 Douglas31,F,GENERAL PRACTICE,538 CHURCH LN,YEADON,PA,19050-3102,39.932489000000004,-75.252707,2618
a9af0c7d-4ab7-3d8a-ad19-367a240bea27,f4b4fad7-7567-307c-8fb4-99c899a6d2e6,Rachal9 Gusikowski974,F,GENERAL PRACTICE,1200 BUSTLETON PIKE,FEASTERVILLE,PA,19053-4108,40.154001,-74.991563,143
19141bb5-c282-3e36-8539-14d4c6ff1dbc,8213cbbb-06c9-34b8-9838-acddf3b400ed,Johnathon489 Runolfsdottir785,M,GENERAL PRACTICE,1419 S BROAD ST,PHILADELPHIA,PA,19147-4919,40.009376,-75.133346,49
089e34a6-2af3-3ea1-938d-bd6ca6010b86,fd666d34-9866-304d-9502-a9d0e8c7dad6,Eugene421 Jakubowski832,M,GENERAL PRACTICE,531 W GERMANTOWN PIKE,PLYMOUTH MEETING,PA,19462-1325,40.109903,-75.279815,28
f56222d1-9bfc-301a-96d4-af3d135e4e5d,9e048e1b-0135-3d35-a664-5fdff294746c,Ollie731 Eichmann909,M,GENERAL PRACTICE,7039 W CHESTER PIKE,UPPER DARBY,PA,19082-1705,39.963735,-75.252615,222
6413cf55-9b10-3022-9c32-c3e979dc80c1,0894d6c8-0e19-31fb-8e54-f7242b5bac49,Sharen57 Yundt842,F,GENERAL PRACTICE,4979 OLD ST RD,TREVOSE,PA,19053-6222,40.150936,-74.981984,68
6307b95f-c145-3780-83ad-a15ce2be6abf,cabfd190-5e27-3cd7-aba5-5558ac6b82d3,Corie618 Homenick806,F,GENERAL PRACTICE,1015 W ALLENS LANE,PHILADELPHIA,PA,19119-3316,40.009376,-75.133346,28
d3da045d-e059-3266-a621-b33c18097b0e,f424f69d-27cc-3241-889f-061f22aeecff,Roberto515 Hegmann834,M,GENERAL PRACTICE,1500 WALNUT ST,PHILADELPHIA,PA,19102-3506,40.009376,-75.133346,32
0a6ee3ea-aa82-3f61-9432-2923bb1f2a9c,f95de7e1-22fd-3be6-9117-b6e35eeaa9c1,Shiloh191 Huel628,F,GENERAL PRACTICE,505 YORK RD,JENKINTOWN,PA,19046-2142,40.096266,-75.129632,126
f55f4c6e-df6a-38d5-8928-aeb5d074dda7,1ad455fb-bf95-3241-b2d3-9b3c4b41a5dd,Dorian295 Gutkowski940,M,GENERAL PRACTICE,11685 BUSTLETON AVE,PHILADELPHIA,PA,19116-2542,40.009376,-75.133346,69
089489d0-46f4-3871-bdad-0746d4d5593a,19f2a361-7f2f-3bf2-8230-da92d5c4672c,Gustavo235 Rodríquez611,M,GENERAL PRACTICE,2562 KNIGHTS RD,BENSALEM,PA,19020-3407,40.086492,-74.94453399999998,67
b8dab209-6c36-3266-99fd-05d6e9318e21,04ffdb0b-767f-39a0-bf99-5a3a232e2564,Bob965 Stracke611,M,GENERAL PRACTICE,8765 STENTON AVE,WYNDMOOR,PA,19038-8317,40.085619,-75.1941,223
9309f820-da42-3bdb-a08c-f58e3966d641,0cfbfdff-701a-311a-814e-a42e61a64e3b,Erin498 Dach178,F,GENERAL PRACTICE,7622 OGONTZ AVE,PHILADELPHIA,PA,19150-1817,40.009376,-75.133346,59
7d9bb605-39c7-37fc-9fd2-1c0e8d84f72f,e485c4c7-2f7c-383c-843f-81e33b4eddfc,Rufus33 Hammes673,M,GENERAL PRACTICE,1953 ST RD,BENSALEM,PA,19020-2804,40.086492,-74.94453399999998,37
