Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
6dea889c-f22f-5494-6079-67658bd72db3,1980-07-24,,999-86-8572,S99932525,X7618540X,Mr.,Heath320,Stoltenberg489,,,M,white,hispanic,M,Carnot-Moon  Pennsylvania  US,1064 Barton Track Unit 58,Philadelphia,Pennsylvania,Philadelphia County,19124,39.94704038889767,-75.2062062892026,1650193.8025000002,56064.00749999999
c10df507-c9d6-cc03-b561-f6e740aed353,1966-01-18,,999-20-5959,S99992846,X74088464X,Mrs.,Marcelle381,Armstrong51,,Herzog843,M,white,nonhispanic,F,East Coventry  Pennsylvania  US,282 Abernathy Neck Apt 95,Philadelphia,Pennsylvania,Philadelphia County,19114,40.046593408772914,-75.13254506040644,2202486.2005000003,256245.0195
6416d6ec-7f54-b4f3-b18c-5695fcbc00f4,1967-10-21,,999-82-2400,S99994923,X78983290X,Mr.,Anton902,Smitham825,,,M,black,hispanic,M,Plymouth  Pennsylvania  US,410 Koepp Course,Philadelphia,Pennsylvania,Philadelphia County,19123,39.95007200710513,-75.20559954919923,1348246.1900000002,7874.07
44c26935-743e-a9cc-2fa4-be0a7e62f211,1966-06-20,,999-71-4895,S99926319,X55102457X,Mrs.,Marhta321,Cremin516,,Walter473,M,white,nonhispanic,F,York  Pennsylvania  US,526 Bechtelar Alley Unit 58,Philadelphia,Pennsylvania,Philadelphia County,19142,39.95717644131614,-75.10187308160444,2287250.5110000013,411608.19899999996
86088a6b-66d0-432a-ff64-4f1ad25751b2,1977-02-22,,999-93-5265,S99972949,X72583928X,Ms.,Mercedez75,Cruickshank494,,,S,black,nonhispanic,F,Wilkes-Barre  Pennsylvania  US,894 Metz Throughway,Philadelphia,Pennsylvania,Philadelphia County,19109,40.07925300729298,-75.15887481613838,572059.6165,808771.4135
e1462b0c-b41b-9448-0e1b-c7723c5db382,1980-01-07,,999-54-2700,S99931076,X61273706X,Mrs.,Jin479,Roberts511,,Barrows492,M,black,nonhispanic,F,Franklintown  Pennsylvania  US,1038 Olson Loaf Unit 2,Philadelphia,Pennsylvania,Philadelphia County,19114,40.02182461757295,-75.1131360354732,1062741.6399999997,0.0
74cfab33-1dcf-e7c8-315f-9be5ce6b37d1,1964-01-13,,999-12-8182,S99969029,X2260788X,Mr.,Ellis535,Von197,,,M,black,nonhispanic,M,California  Pennsylvania  US,914 Davis Trail,Philadelphia,Pennsylvania,Philadelphia County,19132,39.98462915609435,-75.1562104930054,1481763.8725000003,8390.5275
246a8f9b-815b-0f18-d461-8f86d1283387,1992-03-05,,999-62-2058,S99984864,X60262019X,Ms.,Courtney281,Beatty507,,,S,black,nonhispanic,F,South Park Township  Pennsylvania  US,297 Walter Trace,Philadelphia,Pennsylvania,Philadelphia County,19111,40.05821503601451,-75.12511760157463,1194059.6275000002,144727.7425
70e6e804-9ff6-5a88-cc42-111d509ca05b,1996-01-06,,999-25-6752,S99989216,X31529111X,Mr.,Nathan164,Hudson301,,,,white,hispanic,M,German  Pennsylvania  US,707 Rutherford Wall Suite 28,Philadelphia,Pennsylvania,Philadelphia County,19143,39.998923380954636,-75.15473045768444,650802.0774999999,13452.952500000001
1ffb6ac9-43ea-f482-f7b9-8e67768be2ea,1992-11-28,,999-91-4593,S99942709,X41258896X,Mrs.,Leah288,Leannon79,,Runolfsson901,M,black,nonhispanic,F,Drexel Hill  Pennsylvania  US,354 Toy Quay Suite 97,Philadelphia,Pennsylvania,Philadelphia County,19134,39.90627888683272,-75.25765105288853,851651.4850000001,87500.60500000001
413f4a33-f0be-781a-bf50-67b70c2542bb,1949-06-06,,999-85-1810,S99962016,X5184043X,Mr.,Horacio317,Quiroz936,,,S,white,hispanic,M,Caracas  Capital District  VE,190 Hammes Crossing Unit 59,Philadelphia,Pennsylvania,Philadelphia County,19128,39.95803314692243,-75.24237020151993,1746198.2090000007,95718.58100000002
03e820ba-f4d9-f516-1a13-5b437f0eebf8,1981-07-15,,999-34-3683,S99971387,X84808270X,Mr.,Chet188,O'Conner199,,,M,white,nonhispanic,M,Jackson  Pennsylvania  US,1094 Goodwin Drive Unit 70,Philadelphia,Pennsylvania,Philadelphia County,19104,40.00710421308687,-75.2235534618672,1023771.6425000001,32395.327500000003
92287e2b-f54d-c5ed-a43c-beb8cbce983b,1960-09-22,,999-57-6508,S99996992,X71597691X,Mr.,Hyman89,Hermiston71,,,M,black,nonhispanic,M,Hilltown  Pennsylvania  US,947 Terry Viaduct Suite 90,Philadelphia,Pennsylvania,Philadelphia County,19129,40.018066511578496,-75.20215681858492,291032.16,0.0
175712ec-dc07-8d74-95b7-0aa6fc748f09,1992-08-28,,999-60-3745,S99968411,X53604832X,Mrs.,Georgianna701,Funk324,,Fritsch593,M,black,nonhispanic,F,Manheim  Pennsylvania  US,549 Carter Viaduct,Philadelphia,Pennsylvania,Philadelphia County,,40.06122797074065,-75.17984244030247,1170614.2985,161048.81149999998
c0958f8c-6cd1-c26a-800e-c706e13a3adf,1997-09-06,,999-38-2860,S99924908,X22502295X,Ms.,Leann224,VonRueden376,,,,black,nonhispanic,F,Reading  Pennsylvania  US,796 Skiles Common,Philadelphia,Pennsylvania,Philadelphia County,19118,40.04017799196443,-75.26505467709349,1755407.8455,182553.2945
e65b6eeb-1b47-31cc-87c0-3e31979f97a4,1946-02-12,,999-17-1688,S99923426,X25262950X,Mr.,Abel832,Mraz590,,,M,black,nonhispanic,M,Dewart  Pennsylvania  US,290 Kerluke Gate Apt 64,Philadelphia,Pennsylvania,Philadelphia County,19120,39.98791368512901,-75.18298993894363,1918536.1200000003,41973.39000000001
c2ae0a21-91e6-6ecd-9e2c-b2a4143b22d3,1969-03-19,,999-40-9830,S99961933,X75823224X,Mr.,Alonso270,Kutch271,,,M,white,nonhispanic,M,Ridley  Pennsylvania  US,347 Kreiger Dale Unit 49,Philadelphia,Pennsylvania,Philadelphia County,,40.08640406138565,-74.99201457121985,102612.72999999998,0.0
e24a0231-6f26-84b8-a3ac-ab42e3e4a2cc,1974-07-11,,999-80-6305,S99923827,X69649390X,Mr.,Derek111,Wehner319,,,M,white,nonhispanic,M,Cook  Pennsylvania  US,1053 Walter Grove,Philadelphia,Pennsylvania,Philadelphia County,19147,39.98280137408916,-75.1349517537949,133281.4405,48218.2095
c10d60e7-9f33-3558-5964-c51755909fc2,1980-11-04,,999-84-6165,S99962939,X51983293X,Mr.,Arden380,Walter473,,,M,black,hispanic,M,South Park  Pennsylvania  US,525 Huels Mall Unit 27,Philadelphia,Pennsylvania,Philadelphia County,19134,40.01876368071443,-75.2394972840593,1071789.5125000002,4547.9775
d019b133-d90a-8019-67cc-ee6029b9d7cd,1997-05-29,,999-80-8916,S99930461,X24656110X,Ms.,Lanette41,Champlin946,,,,black,nonhispanic,F,Reading  Pennsylvania  US,771 Konopelski Neck Suite 56,Philadelphia,Pennsylvania,Philadelphia County,19146,39.96398442446992,-75.14835072001476,697951.9549999998,15609.615
17403844-3b3e-f1c5-1027-cf8c74341ca2,1952-03-26,,999-39-6787,S99981027,X10601243X,Mrs.,Britney439,Gutkowski940,,DuBuque211,M,black,nonhispanic,F,Ridgway  Pennsylvania  US,192 Kris Flat,Philadelphia,Pennsylvania,Philadelphia County,19127,40.04679790152298,-74.99012852181608,2236557.4729999993,494095.9569999999
d62a2d3a-0ce5-bbe6-249e-e43f9dd25d87,1945-12-20,,999-57-1285,S99945175,X88847825X,Mr.,Bruce167,Mayert710,,,M,black,nonhispanic,M,Lancaster  Pennsylvania  US,220 Dietrich Byway,Philadelphia,Pennsylvania,Philadelphia County,19120,40.065304751064446,-75.04457358227111,2105623.4129999997,285931.167
e9616eb1-14a8-8bf3-b889-bfe655900a40,1947-12-08,,999-52-4455,S99981592,X56608780X,Mr.,Maximo817,Gutmann970,,,M,hawaiian,nonhispanic,M,Franklin  Pennsylvania  US,506 Wisoky Route,Philadelphia,Pennsylvania,Philadelphia County,19119,40.071567206617885,-75.05098582862281,1863549.5910000002,34604.238999999994
6bd6c29e-902c-6e6d-6bdd-2a91de3af19d,1971-08-03,,999-43-6437,S99966664,X83038355X,Mrs.,Tawanna466,Rodriguez71,,Sipes176,M,white,nonhispanic,F,Buckingham  Pennsylvania  US,700 Swift Haven Suite 2,Philadelphia,Pennsylvania,Philadelphia County,19152,39.959627655818046,-75.1220497416546,1918251.9699999997,8417.94
cd2c0d68-1b0e-494e-6d1e-6ac84eaab36c,1989-08-21,,999-51-4711,S99998558,X39403305X,Mr.,Duncan491,Kautzer186,,,M,white,nonhispanic,M,Bridgeport  Pennsylvania  US,879 Lebsack Plaza,Philadelphia,Pennsylvania,Philadelphia County,19115,39.918256758836854,-75.17218585018703,678502.9950000001,4367.295
9b73721b-d0a7-5feb-b294-5b9f1aaabddc,1985-05-20,,999-36-5477,S99916855,X73268418X,Mrs.,Svetlana462,Walsh511,,Prohaska837,M,black,nonhispanic,F,Ridley Park  Pennsylvania  US,156 Schumm Meadow Suite 43,Philadelphia,Pennsylvania,Philadelphia County,19131,39.991530320183145,-75.08755874277325,1424499.755,195344.80500000002
e8e56d75-7aee-c7bf-119a-c35833ff4862,1990-12-10,,999-48-8767,S99988313,X51664914X,Ms.,Blanca837,Toledo81,,,S,black,hispanic,F,Caracas  Capital District  VE,988 Auer Loaf Unit 29,Philadelphia,Pennsylvania,Philadelphia County,19148,39.992446020271395,-75.11172359105713,972923.0510000002,225360.32899999997
1f6b8926-a9d6-c2d5-c9ab-2ac5d509e6e4,1974-10-21,,999-72-9645,S99929457,X46709217X,Mrs.,Sima34,Bashirian201,,Legros616,M,hawaiian,nonhispanic,F,Southampton  Pennsylvania  US,928 Gusikowski Bypass,Philadelphia,Pennsylvania,Philadelphia County,19149,40.024729998617545,-75.14970616500865,1372052.6534999998,14830.0265
848e404c-7d16-aa9a-cb02-3c0f5eb4a2e7,1954-02-10,,999-89-3239,S99979471,X45055021X,Mr.,José3,Reyna401,,,M,white,hispanic,M,Guatemala City  Guatemala  GT,352 Stehr Rue Suite 32,Philadelphia,Pennsylvania,Philadelphia County,19150,40.04520615294488,-75.0913241766724,1848532.7900000005,109208.28999999988
379152a8-0f65-4120-bb37-e4569b075231,2000-06-28,,999-30-2084,S99941590,X22125545X,Mr.,Chang901,Larkin917,,,,black,hispanic,M,Todd  Pennsylvania  US,432 Champlin Harbor Apt 81,Philadelphia,Pennsylvania,Philadelphia County,19122,39.926764032920815,-75.1353752778359,831638.4300000002,34720.23000000001
3d922938-a34f-c4c2-cea2-5bfdbcd40ad0,1965-03-13,,999-29-3312,S99951681,X21756742X,Mrs.,Christa452,Satterfield305,,Runte676,M,black,nonhispanic,F,Bethel  Pennsylvania  US,1055 Schulist Rest Suite 28,Philadelphia,Pennsylvania,Philadelphia County,19118,40.072990404703766,-75.03865905764667,2472800.103,548357.9169999992
5aa5766d-2973-bec0-2869-45f3ea530c53,1948-08-31,,999-88-6801,S99957853,X88122837X,Mrs.,Ronni748,Hirthe744,,Braun514,M,asian,nonhispanic,F,Matamoras  Pennsylvania  US,531 Gutmann Extension Apt 11,Philadelphia,Pennsylvania,Philadelphia County,19134,40.05845319146435,-75.17886891772223,2989053.9890000005,66476.28100000002
4eed73b9-48da-8831-019f-91fd30b57651,1995-03-03,,999-27-1865,S99965993,X17440729X,Mr.,Erich201,Boyer713,,,,white,nonhispanic,M,Philadelphia  Pennsylvania  US,993 Kunze Mission Unit 68,Philadelphia,Pennsylvania,Philadelphia County,19112,39.98169077340046,-75.26031596016333,904935.0125,12636.517499999998
717dd8b1-f1e5-84bb-523e-e90ad0333325,1955-10-20,,999-36-4485,S99992329,X35296745X,Mrs.,Slyvia34,Durgan499,,Crooks415,M,black,nonhispanic,F,Washington  Pennsylvania  US,270 Luettgen Rest Unit 93,Philadelphia,Pennsylvania,Philadelphia County,19104,40.038089329999764,-75.18640666658955,448331.0905000002,937445.7595000002
5cad8e34-9173-f17a-a299-d798eb19afc3,1938-04-25,,999-32-3461,S99944269,X71683275X,Mr.,Frankie174,Bartoletti50,,,M,black,nonhispanic,M,North Whitehall  Pennsylvania  US,845 Ferry Spur,Philadelphia,Pennsylvania,Philadelphia County,19134,40.08100841616134,-74.95654819067609,1559630.4189999993,117292.91100000001
67aeebf2-c453-cced-2655-8e8eb8399c12,1970-09-06,,999-58-2010,S99963724,X71268614X,Mr.,Heriberto162,Koss676,,,S,native,nonhispanic,M,Philadelphia  Pennsylvania  US,128 Turner Burg Unit 40,Philadelphia,Pennsylvania,Philadelphia County,19128,40.0583094198044,-75.13306776520707,1502628.0825000012,310.9575
c0130e4e-4c9a-f2c5-003c-e1cc00e65292,2003-02-19,,999-96-2415,S99919306,,Mr.,Salvador46,Reséndez908,,,,black,hispanic,M,San Juan  Puerto Rico  PR,777 Marks Rest,Philadelphia,Pennsylvania,Philadelphia County,19140,39.9654237051955,-75.1859783666919,469732.87250000006,754.3275
6f3b870a-1124-f1eb-0caa-48dc37771771,1970-05-17,,999-18-1234,S99959706,X23724820X,Mr.,Dwayne786,Abernathy524,,,M,black,nonhispanic,M,Unity  Pennsylvania  US,557 Berge Rest Suite 14,Philadelphia,Pennsylvania,Philadelphia County,19148,39.93130745429747,-75.2055798012705,1124307.2100000002,43046.61
8b571432-5b18-4e0c-0390-68226666b29b,1991-04-29,,999-31-4995,S99951446,X44243858X,Mr.,Ryan260,DuBuque211,,,M,black,nonhispanic,M,Trooper  Pennsylvania  US,270 Lind Rest Apt 22,Philadelphia,Pennsylvania,Philadelphia County,19102,40.10910808610724,-75.05587159327499,733422.135,435.525
953318aa-164f-d8a9-37ec-85f9afcfe68b,1964-07-20,,999-79-8380,S99945563,X2750615X,Mr.,Donnell534,Corwin846,,,M,black,nonhispanic,M,Upper Darby  Pennsylvania  US,336 Reichel Green,Philadelphia,Pennsylvania,Philadelphia County,19150,39.90889342969351,-75.13386858713886,1433103.6275,12088.9125
a6521c3d-4d22-dd71-f33a-e455cde17153,1962-02-22,,999-34-5446,S99917614,X66852256X,Mrs.,Adela471,Díaz674,,Alanis890,M,black,hispanic,F,Santo Domingo  National District  DO,644 Graham Stravenue Apt 47,Philadelphia,Pennsylvania,Philadelphia County,19103,40.130540580568315,-75.0218181525422,569188.2354999998,749834.5345000002
8547950d-ea4a-b4c6-6590-f26d1f03f581,1973-04-23,,999-23-5875,S99942348,X31738840X,Mr.,Lyndon118,Feeney44,,,M,white,nonhispanic,M,Upland  Pennsylvania  US,411 Abernathy Dam Apt 82,Philadelphia,Pennsylvania,Philadelphia County,19130,40.084038830333526,-75.23070709807179,1201941.7850000001,32.295
c94fec39-d470-d99f-0f49-81033ffe404f,1957-03-26,,999-81-9808,S99916925,X38952537X,Mrs.,Henrietta324,Hudson301,,Donnelly343,M,white,nonhispanic,F,Ephrata  Pennsylvania  US,955 Shanahan Loaf Unit 6,Philadelphia,Pennsylvania,Philadelphia County,19102,40.108492514908995,-75.02636887678564,2252470.9439999997,163836.53600000002
cdf72a70-b25f-4424-d317-1eb788aef7e3,1950-06-28,,999-11-3899,S99993261,X63832812X,Mrs.,Tijuana228,Hintz995,,Eichmann909,M,white,nonhispanic,F,Collier  Pennsylvania  US,164 Bauch Knoll,Philadelphia,Pennsylvania,Philadelphia County,19126,40.01168830620213,-75.1450341255297,2544880.1335000005,1491320.6764999998
fc62e38b-a091-3b0a-6fa1-e4d905311ce6,1979-02-15,,999-23-6825,S99912282,X49988764X,Mr.,Germán350,Zavala169,,,S,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,668 Will Plaza Apt 62,Philadelphia,Pennsylvania,Philadelphia County,19138,39.97722199187665,-75.19025090183227,1022188.9150000002,1614.5550000000003
2837425b-e2b0-74aa-6ce5-be322fc02a0f,2003-11-21,,999-96-5051,S99924371,,Ms.,Chong355,Wintheiser220,,,,white,nonhispanic,F,Bensalem  Pennsylvania  US,1081 Reinger Route,Philadelphia,Pennsylvania,Philadelphia County,19150,39.8623678458722,-75.268724004046,1238926.475,992.625
9bdf26c2-e6e1-f3fc-ab34-3bbfc4e300fc,1992-02-06,,999-82-2355,S99962743,X4242443X,Mrs.,Delilah659,Rempel203,,Hayes766,M,black,nonhispanic,F,Altoona  Pennsylvania  US,1069 Donnelly Lock,Philadelphia,Pennsylvania,Philadelphia County,19139,40.04197657270004,-75.15231880103117,1701257.2399999998,24368.940000000002
016c1421-0790-f1d5-6814-69b22c83faaa,1962-06-17,,999-11-6365,S99939130,X81172756X,Mr.,Amos720,Kunde533,,,M,white,nonhispanic,M,Mahoning  Pennsylvania  US,311 Kilback Run,Philadelphia,Pennsylvania,Philadelphia County,19135,40.00494654354035,-75.10949636806042,1619155.6525,13670.3475
8f59fde9-1062-cd5d-bca8-f9124128f524,2002-08-23,,999-77-9196,S99998143,,Ms.,Leana211,Hickle134,,,,black,nonhispanic,F,Aston  Pennsylvania  US,889 Bradtke Trace,Philadelphia,Pennsylvania,Philadelphia County,19140,40.04897164155423,-75.2146219715293,491179.3750000001,1001.7149999999999
1885f4fb-6c95-0744-80fb-9916acfd6561,1981-02-03,,999-33-6615,S99988851,X30947672X,Mrs.,Kellye282,Ankunding277,,Becker968,M,black,nonhispanic,F,Pittsburgh  Pennsylvania  US,695 Mertz Orchard,Philadelphia,Pennsylvania,Philadelphia County,19143,39.89632985580065,-75.23102802279134,1354624.2064999999,53224.9435
054084fe-ac71-7526-e6b9-b05cd838b577,1957-05-17,,999-48-4893,S99949568,X71815213X,Mrs.,Gaye230,Bradtke547,,Cummings51,M,white,nonhispanic,F,Lower Makefield  Pennsylvania  US,1096 Hoeger Gate Unit 9,Philadelphia,Pennsylvania,Philadelphia County,19132,39.938157488478176,-75.21563172661979,775436.1535000005,649178.0065000004
00744e6e-e6e5-7600-e821-f258bb632d24,1974-12-17,,999-94-8684,S99922995,X960987X,Mr.,Jessie665,Weber641,,,M,black,nonhispanic,M,Guilford  Pennsylvania  US,680 Beer Divide Suite 52,Philadelphia,Pennsylvania,Philadelphia County,19146,40.06346985211551,-75.11390720294305,206836.73750000002,25451.212499999994
6886d6f5-d0f9-0792-99a0-e6efe8747534,1999-06-10,,999-55-2796,S99935310,X50971344X,Ms.,Romaine793,Wilderman619,,,,white,hispanic,F,Strasburg  Pennsylvania  US,1074 Abshire Run,Philadelphia,Pennsylvania,Philadelphia County,19124,40.06644062163063,-75.01837093617682,566569.3850000001,1431.1649999999997
9e48654a-57e8-e052-fcec-51e7a78f26f0,1963-05-15,,999-41-3681,S99995786,X55926078X,Mr.,Clint766,Daugherty69,,,M,black,nonhispanic,M,Hamburg  Pennsylvania  US,215 Sauer Drive,Philadelphia,Pennsylvania,Philadelphia County,19104,40.09846162757818,-75.16245278588728,187997.62200000006,163026.87800000003
33a2d714-c55e-ff27-0cbb-0c2e08f187da,1938-01-24,,999-87-7650,S99913399,X31207004X,Ms.,Maureen515,Witting912,,,S,white,nonhispanic,F,Pittsburgh  Pennsylvania  US,735 Torp Club,Philadelphia,Pennsylvania,Philadelphia County,19152,39.91372337600804,-75.25952922529423,3185131.078500001,122242.7515
b590d395-330a-5d7f-5521-b012a30dc9cc,1945-12-22,,999-52-9731,S99987245,X13172838X,Mr.,Thurman577,Windler79,,,M,hawaiian,nonhispanic,M,Rush  Pennsylvania  US,259 Grimes Neck Apt 76,Philadelphia,Pennsylvania,Philadelphia County,19123,39.87913831817445,-75.18741618109715,2582856.899,314020.6610000001
08200abf-4986-3868-8f51-b2e855fe9867,1998-09-16,,999-17-7705,S99990161,X57843522X,Ms.,Corrinne176,Hammes673,,,,black,nonhispanic,F,Ingram  Pennsylvania  US,980 Schuppe Union,Philadelphia,Pennsylvania,Philadelphia County,19145,39.89962563698223,-75.17051658368014,1391130.7850000001,15769.095000000001
a4e4df4d-1936-b339-200f-55819440b62e,1961-06-19,,999-70-6984,S99950930,X79960442X,Mrs.,Toni630,Jenkins714,,Terry864,M,black,nonhispanic,F,Monroe  Pennsylvania  US,895 Klein Boulevard,Philadelphia,Pennsylvania,Philadelphia County,19149,39.99315076392484,-75.12260853679153,2276124.6545,310418.11549999996
49037583-32c5-19a3-319d-46739dd172fc,1971-12-08,,999-62-8511,S99932135,X17860936X,Mrs.,Denyse846,Heaney114,,Kilback373,M,black,nonhispanic,F,Philadelphia  Pennsylvania  US,349 O'Kon Wall Apt 55,Philadelphia,Pennsylvania,Philadelphia County,19150,39.98994463866093,-75.2723196450462,2110189.097,144793.273
570d7c5a-eaff-fb8d-d002-a62a9b6ffe72,1992-12-29,,999-65-3506,S99969072,X10388376X,Mr.,Timmy68,O'Hara248,,,S,white,nonhispanic,M,Upper Nazareth  Pennsylvania  US,689 O'Kon Neck Suite 25,Philadelphia,Pennsylvania,Philadelphia County,19121,39.94088486153812,-75.1788943541327,804757.735,1574.4750000000001
e24d93fc-4f1f-22a2-dc85-2f1e0bd73983,1937-06-27,,999-17-3291,S99953023,X88409520X,Ms.,Madalene903,Hoeger474,,,S,white,nonhispanic,F,Chester  Pennsylvania  US,587 Mayer Throughway Unit 33,Philadelphia,Pennsylvania,Philadelphia County,19139,39.94284641421681,-75.24897079354123,531450.7625000002,394381.33750000014
e50d5741-d1c6-a312-f0f4-51b632729319,2003-04-03,,999-59-4233,S99930363,,Ms.,Magali989,Jacobi462,,,,asian,nonhispanic,F,Lower Macungie  Pennsylvania  US,459 Kassulke Landing Suite 37,Philadelphia,Pennsylvania,Philadelphia County,19145,39.93278010685615,-75.23621675467417,129627.46250000001,127383.64749999998
6d2a3cc7-30c1-a804-c4f4-ee36741ae485,1982-05-16,,999-12-2095,S99973993,X78543396X,Mr.,Marty115,McLaughlin530,,,M,black,nonhispanic,M,Mahoning  Pennsylvania  US,787 Hilpert Wynd,Philadelphia,Pennsylvania,Philadelphia County,19138,40.09049704376216,-75.1036271060634,1027365.8275000001,1963.9724999999999
1af022f5-9742-7de9-e011-e6dc8eb2bf83,1943-05-06,,999-18-7073,S99942579,X16769465X,Mrs.,Melia148,Aufderhar910,,Hilpert278,M,asian,nonhispanic,F,Philadelphia  Pennsylvania  US,935 Hermann Hollow Unit 6,Philadelphia,Pennsylvania,Philadelphia County,19125,40.05000772841348,-75.23469622414143,473789.8820000001,572020.4980000001
46bb4f07-3593-28cb-db07-f709e4b64b97,1947-03-14,,999-68-2756,S99957152,X42166305X,Mr.,Shelton25,Jacobi462,,,M,white,nonhispanic,M,Philadelphia  Pennsylvania  US,481 Kuhlman Flat,Philadelphia,Pennsylvania,Philadelphia County,19131,40.10532760967273,-75.1195580172683,259235.584,321257.77599999955
fbd220fe-7c4c-4fa1-77c9-75f118209c41,1977-07-25,,999-10-1473,S99947387,X9492985X,Mrs.,Jacelyn576,Batz141,,Dicki44,M,black,nonhispanic,F,Tyrone  Pennsylvania  US,729 Weimann Park Unit 76,Philadelphia,Pennsylvania,Philadelphia County,19146,39.96642721769481,-75.20147444165161,1503004.3399999996,59270.07000000001
ef5ed9a7-eb93-7e18-edee-9abd34fc9c91,2003-06-20,,999-69-2627,S99955602,,Ms.,Birdie301,Conn188,,,,white,nonhispanic,F,Paoli  Pennsylvania  US,790 Jones Branch Apt 64,Philadelphia,Pennsylvania,Philadelphia County,19152,39.98935932200474,-75.14395455172978,350771.724,30340.415999999997
393436b4-ad46-f013-ba43-7056c3c4d23e,1941-05-20,,999-50-5360,S99999258,X3368562X,Mrs.,Amelia635,Runolfsson901,,Mayer370,M,black,nonhispanic,F,Philadelphia  Pennsylvania  US,570 Stark Orchard,Philadelphia,Pennsylvania,Philadelphia County,19102,39.94356917591875,-75.11341724380351,2826078.121,591130.5389999991
c7b143b1-f110-d636-36c6-d0a925640754,1942-04-16,,999-26-5556,S99926646,X22595400X,Mr.,Pete38,Brekke496,,,S,black,nonhispanic,M,Rome  Pennsylvania  US,305 Greenfelder Overpass,Philadelphia,Pennsylvania,Philadelphia County,19151,39.90466318870414,-75.14081694853074,2143020.5980000007,120949.31199999986
f5edf886-95ce-cfad-51ff-6b261fdf2d0d,1961-10-11,,999-70-7255,S99996529,X76994405X,Mr.,Isiah14,Metz686,,,M,white,nonhispanic,M,Cecil  Pennsylvania  US,438 Ryan Parade,Philadelphia,Pennsylvania,Philadelphia County,19124,40.06928032855628,-75.13857527326438,205036.12850000002,190876.4414999999
9eaa5fd8-6926-aad0-4cd2-f00ad1eb3897,1969-12-28,,999-60-3804,S99928503,X66310962X,Mrs.,Despina962,Thompson596,,Kautzer186,M,black,hispanic,F,Erie  Pennsylvania  US,843 Hickle Orchard Apt 84,Philadelphia,Pennsylvania,Philadelphia County,19146,39.97309477863095,-75.12544584547373,202637.18899999998,620106.5909999997
e822e17c-857f-12ab-1d9f-21f0a6d61005,1940-03-29,,999-75-8541,S99968097,X56279383X,Mr.,Luis Miguel102,Roque844,MD,,M,black,nonhispanic,M,Bogota  Bogota  CO,761 Kunde Crossroad Apt 89,Philadelphia,Pennsylvania,Philadelphia County,19140,40.093678081266674,-75.00776695494892,2301642.694,821925.8759999998
0d9abf85-d336-a730-3c3c-d70d79fc143c,1961-01-23,,999-35-7444,S99912857,X79127229X,Ms.,Felice694,Satterfield305,,,S,black,nonhispanic,F,Lawrence  Pennsylvania  US,771 Volkman Burg,Philadelphia,Pennsylvania,Philadelphia County,19142,40.10523919753306,-75.0804666388904,1698829.7735000001,272953.16649999993
6d1270b6-af47-776a-0014-86d4ce5ba6cb,1943-11-25,,999-14-1861,S99961132,X68315086X,Mr.,Glenn0,Mosciski958,,,S,white,nonhispanic,M,Middle Smithfield  Pennsylvania  US,831 Hilll Parade Suite 39,Philadelphia,Pennsylvania,Philadelphia County,19151,39.93079516738951,-75.29299961674172,2018213.9574999998,524326.5324999995
5ed27b6c-7771-e8b8-b7fd-efd26d9922ca,1994-02-20,,999-94-5634,S99994880,X18718048X,Ms.,Asia282,Crist667,,,S,black,nonhispanic,F,Lower Makefield  Pennsylvania  US,595 Weissnat Vista,Philadelphia,Pennsylvania,Philadelphia County,19131,39.94205199624851,-75.1578406769344,1557965.9100000001,833.6099999999999
28bd2841-abc8-5abc-6651-a5a03aaf3ac0,1979-01-21,,999-88-5438,S99933525,X3162253X,Mr.,Hugo693,Zamora648,,,M,white,hispanic,M,Kingston  Kingston  JM,609 McGlynn Camp,Philadelphia,Pennsylvania,Philadelphia County,19140,39.85564294411589,-75.184533200245,1069013.01,926.5799999999999
e0d3114d-fecf-0440-630c-c0d20bcb0c35,2002-10-22,,999-62-2004,S99950028,,Ms.,Natashia109,Abbott774,,,,other,nonhispanic,F,Penn  Pennsylvania  US,639 Mayer Rue,Philadelphia,Pennsylvania,Philadelphia County,19106,39.90360776723773,-75.18665843411242,638635.555,185423.185
c9696514-0996-c639-1dda-6689df30d8c5,1989-09-20,,999-27-4525,S99943719,X10875427X,Ms.,Sheri207,Bernhard322,,,S,black,nonhispanic,F,Upper St. Clair  Pennsylvania  US,140 Buckridge Harbor,Philadelphia,Pennsylvania,Philadelphia County,19145,40.071676254639385,-75.19129993374499,1188719.4705,243445.97949999996
5e0d88bf-c223-213b-12d3-69cd23f80a39,1945-02-12,,999-89-4533,S99964446,X73660306X,Ms.,Shaunda110,Frami345,,,S,white,nonhispanic,F,Mahoning  Pennsylvania  US,376 Gerlach Corner Apt 23,Philadelphia,Pennsylvania,Philadelphia County,19144,40.002091656103225,-75.09446334210088,1147573.4864999994,534355.5534999997
